origem,destino,relacao
18799,23434,SEGUE
18799,31393,SEGUE
18800,21753,SEGUE
18800,34998,SEGUE
18800,37673,SEGUE
18801,24257,SEGUE
18801,27984,SEGUE
18801,44454,SEGUE
18801,47304,SEGUE
18802,25640,SEGUE
18802,36143,SEGUE
18802,47219,SEGUE
18803,23482,SEGUE
18803,24217,SEGUE
18803,42459,SEGUE
18804,21161,SEGUE
18804,31332,SEGUE
18805,26313,SEGUE
18806,39021,SEGUE
18806,48645,SEGUE
18807,35142,SEGUE
18807,40934,SEGUE
18808,39932,SEGUE
18809,19810,SEGUE
18809,22874,SEGUE
18809,24955,SEGUE
18810,41254,SEGUE
18812,20642,SEGUE
18812,29707,SEGUE
18812,34504,SEGUE
18812,39053,SEGUE
18813,33820,SEGUE
18813,41205,SEGUE
18813,41376,SEGUE
18813,45860,SEGUE
18813,47822,SEGUE
18813,48768,SEGUE
18815,21572,SEGUE
18815,36324,SEGUE
18817,24042,SEGUE
18817,28686,SEGUE
18819,25000,SEGUE
18819,26362,SEGUE
18820,35412,SEGUE
18821,34240,SEGUE
18821,37734,SEGUE
18821,40698,SEGUE
18821,42501,SEGUE
18821,49800,SEGUE
18822,25305,SEGUE
18823,26501,SEGUE
18823,31140,SEGUE
18823,36241,SEGUE
18823,41981,SEGUE
18823,49625,SEGUE
18824,35068,SEGUE
18824,41587,SEGUE
18824,47332,SEGUE
18825,40752,SEGUE
18825,42355,SEGUE
18825,44997,SEGUE
18825,45690,SEGUE
18825,49628,SEGUE
18827,34010,SEGUE
18827,41506,SEGUE
18827,47229,SEGUE
18828,20545,SEGUE
18828,23461,SEGUE
18828,49710,SEGUE
18829,20902,SEGUE
18829,27159,SEGUE
18829,27679,SEGUE
18829,30276,SEGUE
18829,38469,SEGUE
18830,26112,SEGUE
18830,33905,SEGUE
18831,26646,SEGUE
18831,28526,SEGUE
18831,32993,SEGUE
18831,49062,SEGUE
18832,19753,SEGUE
18833,24425,SEGUE
18833,35794,SEGUE
18833,36469,SEGUE
18833,44379,SEGUE
18833,46380,SEGUE
18833,46649,SEGUE
18834,19047,SEGUE
18834,25778,SEGUE
18834,28126,SEGUE
18834,37525,SEGUE
18834,45252,SEGUE
18835,27984,SEGUE
18835,36043,SEGUE
18835,39422,SEGUE
18835,46648,SEGUE
18836,20896,SEGUE
18837,22721,SEGUE
18837,33153,SEGUE
18838,38003,SEGUE
18838,39239,SEGUE
18838,45243,SEGUE
18839,20927,SEGUE
18839,23331,SEGUE
18839,23548,SEGUE
18839,42896,SEGUE
18839,46214,SEGUE
18840,24962,SEGUE
18840,25164,SEGUE
18841,31794,SEGUE
18842,23374,SEGUE
18842,27758,SEGUE
18843,19130,SEGUE
18843,20638,SEGUE
18843,23079,SEGUE
18843,28047,SEGUE
18843,35722,SEGUE
18843,47815,SEGUE
18845,36016,SEGUE
18846,40890,SEGUE
18847,32002,SEGUE
18848,43308,SEGUE
18849,34443,SEGUE
18849,49563,SEGUE
18850,41843,SEGUE
18852,38994,SEGUE
18852,44898,SEGUE
18852,46797,SEGUE
18853,18892,SEGUE
18853,24619,SEGUE
18853,27809,SEGUE
18853,43103,SEGUE
18853,48362,SEGUE
18854,22398,SEGUE
18854,28140,SEGUE
18855,24387,SEGUE
18855,30191,SEGUE
18855,32295,SEGUE
18855,36599,SEGUE
18855,36951,SEGUE
18855,40900,SEGUE
18855,42891,SEGUE
18855,46539,SEGUE
18855,46967,SEGUE
18856,25026,SEGUE
18856,48040,SEGUE
18858,21947,SEGUE
18858,30559,SEGUE
18858,33518,SEGUE
18858,48570,SEGUE
18858,48724,SEGUE
18859,24295,SEGUE
18859,32610,SEGUE
18859,33534,SEGUE
18859,45781,SEGUE
18859,47831,SEGUE
18861,25461,SEGUE
18861,31777,SEGUE
18861,41517,SEGUE
18862,22993,SEGUE
18862,27480,SEGUE
18862,45725,SEGUE
18864,19485,SEGUE
18864,21019,SEGUE
18864,31682,SEGUE
18864,33532,SEGUE
18865,30307,SEGUE
18865,34729,SEGUE
18866,21632,SEGUE
18866,25211,SEGUE
18866,26568,SEGUE
18866,42277,SEGUE
18866,44304,SEGUE
18866,49276,SEGUE
18867,20096,SEGUE
18867,30274,SEGUE
18867,32737,SEGUE
18867,42685,SEGUE
18868,21241,SEGUE
18870,30412,SEGUE
18870,33549,SEGUE
18870,33816,SEGUE
18870,48182,SEGUE
18871,32986,SEGUE
18873,23573,SEGUE
18873,24712,SEGUE
18873,30798,SEGUE
18873,35061,SEGUE
18873,35107,SEGUE
18873,39877,SEGUE
18873,45627,SEGUE
18874,20501,SEGUE
18874,24826,SEGUE
18874,25552,SEGUE
18874,26947,SEGUE
18874,30747,SEGUE
18874,37361,SEGUE
18875,19582,SEGUE
18875,20313,SEGUE
18875,45032,SEGUE
18876,19599,SEGUE
18876,22684,SEGUE
18876,46104,SEGUE
18876,47419,SEGUE
18876,47541,SEGUE
18876,49402,SEGUE
18877,41076,SEGUE
18878,19245,SEGUE
18879,19026,SEGUE
18879,24495,SEGUE
18881,20928,SEGUE
18881,33549,SEGUE
18881,49836,SEGUE
18882,38419,SEGUE
18883,19044,SEGUE
18883,30726,SEGUE
18883,31328,SEGUE
18883,34476,SEGUE
18883,35248,SEGUE
18883,43900,SEGUE
18884,45511,SEGUE
18885,30491,SEGUE
18885,32057,SEGUE
18885,39792,SEGUE
18885,41970,SEGUE
18885,44664,SEGUE
18886,19316,SEGUE
18886,19906,SEGUE
18886,25416,SEGUE
18886,28592,SEGUE
18886,39068,SEGUE
18886,44584,SEGUE
18886,45980,SEGUE
18887,24367,SEGUE
18887,38173,SEGUE
18888,42363,SEGUE
18889,22912,SEGUE
18890,20804,SEGUE
18890,30953,SEGUE
18890,34322,SEGUE
18890,42548,SEGUE
18890,48421,SEGUE
18891,36942,SEGUE
18891,46474,SEGUE
18892,22718,SEGUE
18893,20579,SEGUE
18893,22114,SEGUE
18893,22990,SEGUE
18893,26442,SEGUE
18893,48259,SEGUE
18893,48508,SEGUE
18894,24228,SEGUE
18894,25895,SEGUE
18894,27366,SEGUE
18894,29176,SEGUE
18894,30548,SEGUE
18894,44748,SEGUE
18896,34408,SEGUE
18897,25854,SEGUE
18897,35069,SEGUE
18897,36912,SEGUE
18898,41562,SEGUE
18899,38501,SEGUE
18899,46180,SEGUE
18899,47632,SEGUE
18900,43369,SEGUE
18900,46293,SEGUE
18901,45142,SEGUE
18902,21060,SEGUE
18902,25542,SEGUE
18902,49246,SEGUE
18903,28697,SEGUE
18904,22129,SEGUE
18904,22689,SEGUE
18904,23917,SEGUE
18904,24138,SEGUE
18904,25598,SEGUE
18904,30509,SEGUE
18904,30823,SEGUE
18904,32119,SEGUE
18904,39378,SEGUE
18904,39418,SEGUE
18904,41663,SEGUE
18904,44575,SEGUE
18904,45514,SEGUE
18905,28524,SEGUE
18905,33535,SEGUE
18905,33990,SEGUE
18905,35430,SEGUE
18905,47835,SEGUE
18906,21753,SEGUE
18906,23583,SEGUE
18906,40749,SEGUE
18907,27192,SEGUE
18907,41495,SEGUE
18910,33749,SEGUE
18910,42439,SEGUE
18911,20848,SEGUE
18911,26765,SEGUE
18911,33226,SEGUE
18911,33607,SEGUE
18911,39693,SEGUE
18911,40904,SEGUE
18912,21654,SEGUE
18912,32764,SEGUE
18912,33074,SEGUE
18912,41521,SEGUE
18912,42265,SEGUE
18912,45511,SEGUE
18913,19138,SEGUE
18913,19523,SEGUE
18913,49487,SEGUE
18915,21868,SEGUE
18915,24034,SEGUE
18915,30842,SEGUE
18916,31796,SEGUE
18916,37103,SEGUE
18916,39937,SEGUE
18916,44858,SEGUE
18916,47929,SEGUE
18917,22298,SEGUE
18917,41230,SEGUE
18917,43016,SEGUE
18918,20411,SEGUE
18918,24705,SEGUE
18918,31500,SEGUE
18918,36361,SEGUE
18918,38200,SEGUE
18918,41553,SEGUE
18918,49346,SEGUE
18919,20652,SEGUE
18920,39620,SEGUE
18920,49394,SEGUE
18921,26157,SEGUE
18921,29890,SEGUE
18922,27388,SEGUE
18922,32911,SEGUE
18923,19298,SEGUE
18923,22464,SEGUE
18923,25298,SEGUE
18923,31144,SEGUE
18924,19683,SEGUE
18924,22653,SEGUE
18924,26769,SEGUE
18924,30576,SEGUE
18924,35483,SEGUE
18924,47866,SEGUE
18925,28277,SEGUE
18925,32290,SEGUE
18925,33567,SEGUE
18926,21284,SEGUE
18926,27190,SEGUE
18926,35595,SEGUE
18926,39962,SEGUE
18926,42403,SEGUE
18926,46523,SEGUE
18926,46608,SEGUE
18927,24102,SEGUE
18927,31120,SEGUE
18927,35575,SEGUE
18927,38761,SEGUE
18927,44378,SEGUE
18930,24835,SEGUE
18930,28154,SEGUE
18930,30282,SEGUE
18930,31623,SEGUE
18930,45231,SEGUE
18931,23408,SEGUE
18931,26177,SEGUE
18932,19046,SEGUE
18932,19638,SEGUE
18932,26461,SEGUE
18932,42019,SEGUE
18933,32844,SEGUE
18935,21212,SEGUE
18935,44743,SEGUE
18937,27206,SEGUE
18938,20406,SEGUE
18938,30890,SEGUE
18938,32830,SEGUE
18938,35124,SEGUE
18938,38161,SEGUE
18939,21156,SEGUE
18940,20584,SEGUE
18940,39576,SEGUE
18940,44167,SEGUE
18941,32819,SEGUE
18941,40054,SEGUE
18943,27280,SEGUE
18944,22877,SEGUE
18944,31319,SEGUE
18944,42214,SEGUE
18944,43279,SEGUE
18944,44090,SEGUE
18945,43873,SEGUE
18945,48114,SEGUE
18946,32897,SEGUE
18946,43046,SEGUE
18947,39991,SEGUE
18949,20000,SEGUE
18949,22382,SEGUE
18949,26265,SEGUE
18949,27528,SEGUE
18949,28818,SEGUE
18949,30818,SEGUE
18949,33508,SEGUE
18949,43104,SEGUE
18949,43130,SEGUE
18949,48202,SEGUE
18949,49525,SEGUE
18950,35757,SEGUE
18950,36059,SEGUE
18951,41698,SEGUE
18952,25953,SEGUE
18952,41957,SEGUE
18953,24271,SEGUE
18953,30901,SEGUE
18953,32589,SEGUE
18954,22202,SEGUE
18954,23104,SEGUE
18954,31759,SEGUE
18954,47765,SEGUE
18955,24096,SEGUE
18955,39749,SEGUE
18955,40103,SEGUE
18955,45778,SEGUE
18955,49844,SEGUE
18956,25845,SEGUE
18956,33609,SEGUE
18956,46329,SEGUE
18957,43078,SEGUE
18957,46438,SEGUE
18957,49837,SEGUE
18958,21122,SEGUE
18958,23466,SEGUE
18958,31000,SEGUE
18958,31691,SEGUE
18958,32209,SEGUE
18958,32319,SEGUE
18958,44958,SEGUE
18958,46483,SEGUE
18959,24321,SEGUE
18961,25272,SEGUE
18962,19230,SEGUE
18962,26123,SEGUE
18962,28592,SEGUE
18962,37910,SEGUE
18962,39816,SEGUE
18962,41914,SEGUE
18963,23592,SEGUE
18963,33208,SEGUE
18964,26270,SEGUE
18964,33428,SEGUE
18964,34451,SEGUE
18964,42605,SEGUE
18965,33867,SEGUE
18965,44819,SEGUE
18966,22599,SEGUE
18967,29401,SEGUE
18967,30196,SEGUE
18968,23716,SEGUE
18968,24200,SEGUE
18968,24805,SEGUE
18968,25092,SEGUE
18968,32629,SEGUE
18969,29143,SEGUE
18969,31176,SEGUE
18969,39174,SEGUE
18970,19367,SEGUE
18970,22362,SEGUE
18970,30154,SEGUE
18970,31143,SEGUE
18970,42053,SEGUE
18970,49878,SEGUE
18971,29061,SEGUE
18972,21956,SEGUE
18972,33303,SEGUE
18973,19007,SEGUE
18973,23203,SEGUE
18973,38812,SEGUE
18974,46777,SEGUE
18975,22528,SEGUE
18975,40126,SEGUE
18976,21035,SEGUE
18977,25220,SEGUE
18977,45029,SEGUE
18977,49780,SEGUE
18978,22930,SEGUE
18978,23505,SEGUE
18978,33707,SEGUE
18978,35159,SEGUE
18980,30063,SEGUE
18980,30423,SEGUE
18980,39530,SEGUE
18981,19123,SEGUE
18981,24984,SEGUE
18981,39153,SEGUE
18981,39320,SEGUE
18981,42407,SEGUE
18981,48794,SEGUE
18982,38707,SEGUE
18982,49737,SEGUE
18983,20746,SEGUE
18983,27556,SEGUE
18983,29577,SEGUE
18984,26441,SEGUE
18984,28724,SEGUE
18984,31346,SEGUE
18984,34259,SEGUE
18984,35974,SEGUE
18984,41727,SEGUE
18984,42885,SEGUE
18984,44609,SEGUE
18984,47196,SEGUE
18984,48314,SEGUE
18985,28069,SEGUE
18985,32224,SEGUE
18985,42012,SEGUE
18986,20004,SEGUE
18986,26559,SEGUE
18986,31067,SEGUE
18986,44072,SEGUE
18987,23395,SEGUE
18987,23524,SEGUE
18987,36601,SEGUE
18987,41459,SEGUE
18988,26344,SEGUE
18988,36260,SEGUE
18989,34766,SEGUE
18989,41993,SEGUE
18990,22545,SEGUE
18990,40563,SEGUE
18991,23583,SEGUE
18992,25824,SEGUE
18992,27620,SEGUE
18992,31683,SEGUE
18992,37391,SEGUE
18992,40206,SEGUE
18992,44605,SEGUE
18993,24484,SEGUE
18993,27630,SEGUE
18993,33899,SEGUE
18995,23743,SEGUE
18995,26539,SEGUE
18995,32155,SEGUE
18995,40895,SEGUE
18995,49198,SEGUE
18996,35888,SEGUE
18996,41368,SEGUE
18997,27517,SEGUE
18998,24633,SEGUE
18998,26630,SEGUE
18999,45993,SEGUE
19000,46058,SEGUE
19001,22381,SEGUE
19001,31708,SEGUE
19002,35044,SEGUE
19003,25979,SEGUE
19005,20535,SEGUE
19005,27746,SEGUE
19005,30594,SEGUE
19005,32096,SEGUE
19005,32187,SEGUE
19005,40031,SEGUE
19006,23502,SEGUE
19006,32879,SEGUE
19007,33672,SEGUE
19007,40514,SEGUE
19007,48335,SEGUE
19008,23979,SEGUE
19008,25779,SEGUE
19008,26716,SEGUE
19009,24605,SEGUE
19011,47450,SEGUE
19013,22154,SEGUE
19014,32970,SEGUE
19014,36072,SEGUE
19015,20327,SEGUE
19015,31753,SEGUE
19015,43475,SEGUE
19015,49211,SEGUE
19015,49617,SEGUE
19015,49674,SEGUE
19016,21698,SEGUE
19016,34464,SEGUE
19016,41931,SEGUE
19016,44175,SEGUE
19017,32633,SEGUE
19017,41442,SEGUE
19018,28063,SEGUE
19018,31200,SEGUE
19018,37269,SEGUE
19018,40994,SEGUE
19018,45106,SEGUE
19019,49251,SEGUE
19020,19377,SEGUE
19020,33776,SEGUE
19020,35585,SEGUE
19021,34202,SEGUE
19021,39243,SEGUE
19021,43702,SEGUE
19022,22536,SEGUE
19023,37840,SEGUE
19023,41443,SEGUE
19023,46550,SEGUE
19023,47273,SEGUE
19024,25988,SEGUE
19025,26337,SEGUE
19025,42296,SEGUE
19026,20653,SEGUE
19026,27459,SEGUE
19026,27508,SEGUE
19026,27605,SEGUE
19026,43462,SEGUE
19027,33072,SEGUE
19027,35207,SEGUE
19028,20270,SEGUE
19028,46259,SEGUE
19029,21539,SEGUE
19029,23929,SEGUE
19029,24268,SEGUE
19029,24353,SEGUE
19029,25885,SEGUE
19029,34575,SEGUE
19029,37403,SEGUE
19029,41894,SEGUE
19030,31107,SEGUE
19030,39543,SEGUE
19031,26466,SEGUE
19032,32224,SEGUE
19032,39517,SEGUE
19033,27460,SEGUE
19033,38298,SEGUE
19033,39816,SEGUE
19033,43620,SEGUE
19033,49650,SEGUE
19034,32829,SEGUE
19035,22659,SEGUE
19035,23587,SEGUE
19035,27831,SEGUE
19035,31353,SEGUE
19035,33710,SEGUE
19035,34926,SEGUE
19035,40890,SEGUE
19036,25880,SEGUE
19038,22588,SEGUE
19038,26498,SEGUE
19038,32065,SEGUE
19038,42440,SEGUE
19039,22185,SEGUE
19039,24899,SEGUE
19039,27088,SEGUE
19039,49267,SEGUE
19041,20510,SEGUE
19041,45111,SEGUE
19042,42731,SEGUE
19042,47971,SEGUE
19043,21348,SEGUE
19043,32057,SEGUE
19044,36387,SEGUE
19044,45299,SEGUE
19045,27318,SEGUE
19046,22404,SEGUE
19046,41672,SEGUE
19046,42310,SEGUE
19047,22997,SEGUE
19047,24844,SEGUE
19047,43621,SEGUE
19048,28697,SEGUE
19048,33049,SEGUE
19049,26095,SEGUE
19050,26534,SEGUE
19050,30645,SEGUE
19050,38468,SEGUE
19050,44662,SEGUE
19051,19855,SEGUE
19051,40072,SEGUE
19051,42569,SEGUE
19052,27259,SEGUE
19052,39205,SEGUE
19052,45851,SEGUE
19053,22751,SEGUE
19053,27281,SEGUE
19053,33350,SEGUE
19053,45039,SEGUE
19054,19350,SEGUE
19054,21896,SEGUE
19054,31082,SEGUE
19055,31881,SEGUE
19055,39949,SEGUE
19055,46514,SEGUE
19056,38939,SEGUE
19056,40126,SEGUE
19058,40871,SEGUE
19060,23309,SEGUE
19060,25054,SEGUE
19060,36339,SEGUE
19060,42582,SEGUE
19061,22837,SEGUE
19062,28318,SEGUE
19062,34476,SEGUE
19062,34632,SEGUE
19063,30958,SEGUE
19063,33672,SEGUE
19063,33714,SEGUE
19064,34626,SEGUE
19065,35816,SEGUE
19065,42979,SEGUE
19065,48389,SEGUE
19067,26985,SEGUE
19067,33243,SEGUE
19068,19077,SEGUE
19068,22149,SEGUE
19068,37470,SEGUE
19068,47506,SEGUE
19068,48000,SEGUE
19069,49932,SEGUE
19070,28183,SEGUE
19070,45895,SEGUE
19071,19740,SEGUE
19071,22539,SEGUE
19071,25623,SEGUE
19071,30887,SEGUE
19071,44787,SEGUE
19071,48922,SEGUE
19072,20052,SEGUE
19072,20833,SEGUE
19072,33742,SEGUE
19072,43328,SEGUE
19072,46003,SEGUE
19073,26191,SEGUE
19073,40751,SEGUE
19073,42342,SEGUE
19074,19952,SEGUE
19074,26275,SEGUE
19075,19848,SEGUE
19075,27820,SEGUE
19075,34844,SEGUE
19076,26497,SEGUE
19076,29608,SEGUE
19076,30826,SEGUE
19076,34526,SEGUE
19076,45235,SEGUE
19076,48958,SEGUE
19078,19389,SEGUE
19078,29017,SEGUE
19078,49715,SEGUE
19080,19645,SEGUE
19080,20497,SEGUE
19080,37732,SEGUE
19081,20597,SEGUE
19081,24174,SEGUE
19081,25509,SEGUE
19081,28147,SEGUE
19081,32230,SEGUE
19081,44077,SEGUE
19081,46997,SEGUE
19081,48152,SEGUE
19082,29165,SEGUE
19083,26210,SEGUE
19083,37255,SEGUE
19083,45748,SEGUE
19084,21637,SEGUE
19084,27929,SEGUE
19084,39290,SEGUE
19084,46851,SEGUE
19084,49954,SEGUE
19085,32896,SEGUE
19085,34367,SEGUE
19085,39656,SEGUE
19086,21830,SEGUE
19086,31516,SEGUE
19086,40110,SEGUE
19087,25704,SEGUE
19087,30237,SEGUE
19087,36115,SEGUE
19087,43695,SEGUE
19088,27556,SEGUE
19089,43076,SEGUE
19090,21608,SEGUE
19090,21630,SEGUE
19090,27028,SEGUE
19090,28401,SEGUE
19090,28755,SEGUE
19090,29950,SEGUE
19091,24758,SEGUE
19091,27464,SEGUE
19091,42512,SEGUE
19092,20895,SEGUE
19092,22109,SEGUE
19092,30830,SEGUE
19093,21818,SEGUE
19093,24093,SEGUE
19093,25513,SEGUE
19093,25997,SEGUE
19093,29122,SEGUE
19093,46078,SEGUE
19094,26733,SEGUE
19094,49515,SEGUE
19095,27336,SEGUE
19095,40763,SEGUE
19095,43138,SEGUE
19096,29526,SEGUE
19096,31347,SEGUE
19096,31599,SEGUE
19096,35322,SEGUE
19096,36442,SEGUE
19097,39043,SEGUE
19098,22267,SEGUE
19098,35727,SEGUE
19099,23207,SEGUE
19099,24904,SEGUE
19099,28352,SEGUE
19099,38225,SEGUE
19099,43650,SEGUE
19099,43812,SEGUE
19099,46977,SEGUE
19100,20373,SEGUE
19100,28546,SEGUE
19100,29432,SEGUE
19100,31768,SEGUE
19101,29792,SEGUE
19101,42020,SEGUE
19102,48104,SEGUE
19103,22609,SEGUE
19103,23521,SEGUE
19103,33629,SEGUE
19103,35185,SEGUE
19104,25412,SEGUE
19104,37671,SEGUE
19104,39755,SEGUE
19105,39948,SEGUE
19105,42407,SEGUE
19105,46431,SEGUE
19106,20437,SEGUE
19106,25939,SEGUE
19106,27219,SEGUE
19106,31732,SEGUE
19106,36272,SEGUE
19106,36366,SEGUE
19106,37436,SEGUE
19106,39817,SEGUE
19107,20733,SEGUE
19107,38742,SEGUE
19107,42786,SEGUE
19108,20523,SEGUE
19108,20871,SEGUE
19108,21378,SEGUE
19108,21979,SEGUE
19108,25086,SEGUE
19108,31416,SEGUE
19108,32714,SEGUE
19108,49665,SEGUE
19108,49828,SEGUE
19109,39536,SEGUE
19110,19283,SEGUE
19110,22546,SEGUE
19110,39359,SEGUE
19110,44459,SEGUE
19111,43404,SEGUE
19112,22477,SEGUE
19112,26900,SEGUE
19112,45258,SEGUE
19112,48923,SEGUE
19113,31115,SEGUE
19113,36332,SEGUE
19114,23889,SEGUE
19114,29660,SEGUE
19115,28108,SEGUE
19115,37033,SEGUE
19116,30871,SEGUE
19116,44797,SEGUE
19117,22363,SEGUE
19117,30552,SEGUE
19117,37342,SEGUE
19117,43789,SEGUE
19118,20612,SEGUE
19118,26322,SEGUE
19118,44950,SEGUE
19119,24878,SEGUE
19119,47702,SEGUE
19119,49303,SEGUE
19120,38584,SEGUE
19121,42715,SEGUE
19122,19841,SEGUE
19122,44756,SEGUE
19124,20858,SEGUE
19124,23016,SEGUE
19124,37351,SEGUE
19124,49831,SEGUE
19125,20763,SEGUE
19125,21623,SEGUE
19125,25344,SEGUE
19125,27397,SEGUE
19125,27887,SEGUE
19125,33111,SEGUE
19125,35489,SEGUE
19125,40015,SEGUE
19125,46281,SEGUE
19126,25796,SEGUE
19127,28541,SEGUE
19127,30997,SEGUE
19127,35685,SEGUE
19127,36988,SEGUE
19127,42311,SEGUE
19128,25003,SEGUE
19128,26407,SEGUE
19128,31559,SEGUE
19128,35963,SEGUE
19128,38242,SEGUE
19128,39409,SEGUE
19128,44197,SEGUE
19128,45908,SEGUE
19129,21345,SEGUE
19129,23168,SEGUE
19129,32235,SEGUE
19129,35752,SEGUE
19129,36112,SEGUE
19130,25143,SEGUE
19131,20541,SEGUE
19131,28441,SEGUE
19131,38720,SEGUE
19131,41301,SEGUE
19131,48370,SEGUE
19132,23620,SEGUE
19132,35931,SEGUE
19132,37925,SEGUE
19132,39227,SEGUE
19132,45588,SEGUE
19134,24431,SEGUE
19135,25760,SEGUE
19135,27170,SEGUE
19135,47359,SEGUE
19135,47988,SEGUE
19135,49960,SEGUE
19136,25727,SEGUE
19137,24776,SEGUE
19137,33958,SEGUE
19137,40193,SEGUE
19137,44137,SEGUE
19137,44767,SEGUE
19138,27557,SEGUE
19138,31235,SEGUE
19138,40005,SEGUE
19138,41055,SEGUE
19138,45595,SEGUE
19138,47888,SEGUE
19139,25173,SEGUE
19139,31555,SEGUE
19140,26156,SEGUE
19141,31187,SEGUE
19142,19821,SEGUE
19142,24966,SEGUE
19142,40192,SEGUE
19143,25041,SEGUE
19144,34571,SEGUE
19144,36502,SEGUE
19144,43578,SEGUE
19144,45060,SEGUE
19144,49780,SEGUE
19145,32621,SEGUE
19145,36350,SEGUE
19146,21070,SEGUE
19146,35245,SEGUE
19146,39784,SEGUE
19147,26364,SEGUE
19147,39501,SEGUE
19147,49578,SEGUE
19148,21006,SEGUE
19148,23933,SEGUE
19148,30572,SEGUE
19148,35108,SEGUE
19148,42675,SEGUE
19148,49281,SEGUE
19149,25682,SEGUE
19149,26832,SEGUE
19149,36715,SEGUE
19149,44748,SEGUE
19150,20432,SEGUE
19152,32261,SEGUE
19152,42138,SEGUE
19152,43753,SEGUE
19153,19159,SEGUE
19153,25307,SEGUE
19153,40933,SEGUE
19153,48025,SEGUE
19154,26814,SEGUE
19154,28949,SEGUE
19154,36011,SEGUE
19154,37866,SEGUE
19155,48768,SEGUE
19155,49549,SEGUE
19156,28625,SEGUE
19156,37669,SEGUE
19156,48120,SEGUE
19157,29581,SEGUE
19157,32028,SEGUE
19157,36409,SEGUE
19157,38632,SEGUE
19157,45040,SEGUE
19158,22235,SEGUE
19158,35540,SEGUE
19159,25392,SEGUE
19160,20306,SEGUE
19160,24768,SEGUE
19160,26274,SEGUE
19160,27097,SEGUE
19160,27884,SEGUE
19160,31916,SEGUE
19160,38001,SEGUE
19160,42398,SEGUE
19160,44100,SEGUE
19160,46235,SEGUE
19162,19496,SEGUE
19162,37222,SEGUE
19164,31402,SEGUE
19165,20610,SEGUE
19165,25120,SEGUE
19165,27143,SEGUE
19165,32007,SEGUE
19165,34806,SEGUE
19165,43944,SEGUE
19165,44869,SEGUE
19166,23694,SEGUE
19166,25753,SEGUE
19166,35946,SEGUE
19166,42676,SEGUE
19166,46494,SEGUE
19168,19858,SEGUE
19169,30399,SEGUE
19169,31540,SEGUE
19169,43097,SEGUE
19169,48689,SEGUE
19170,30779,SEGUE
19171,22733,SEGUE
19171,27559,SEGUE
19171,37510,SEGUE
19171,37656,SEGUE
19171,37887,SEGUE
19172,20697,SEGUE
19172,22138,SEGUE
19172,26369,SEGUE
19172,28138,SEGUE
19172,31601,SEGUE
19172,38861,SEGUE
19172,39409,SEGUE
19175,20439,SEGUE
19175,23235,SEGUE
19175,46403,SEGUE
19176,29499,SEGUE
19176,32030,SEGUE
19176,35829,SEGUE
19177,20540,SEGUE
19177,25760,SEGUE
19177,35886,SEGUE
19178,19334,SEGUE
19178,22607,SEGUE
19178,28871,SEGUE
19178,29969,SEGUE
19178,45374,SEGUE
19179,22196,SEGUE
19179,27555,SEGUE
19179,30480,SEGUE
19180,19929,SEGUE
19180,34714,SEGUE
19180,43158,SEGUE
19181,29331,SEGUE
19181,29402,SEGUE
19181,30095,SEGUE
19181,32086,SEGUE
19182,22420,SEGUE
19182,22466,SEGUE
19182,34984,SEGUE
19183,26057,SEGUE
19183,41868,SEGUE
19184,42468,SEGUE
19185,32018,SEGUE
19185,40305,SEGUE
19186,21490,SEGUE
19186,22987,SEGUE
19186,30236,SEGUE
19187,36215,SEGUE
19187,39513,SEGUE
19188,25141,SEGUE
19188,26304,SEGUE
19188,30346,SEGUE
19188,36049,SEGUE
19189,38339,SEGUE
19190,22392,SEGUE
19190,22532,SEGUE
19190,39761,SEGUE
19191,20704,SEGUE
19191,22792,SEGUE
19191,26247,SEGUE
19191,31020,SEGUE
19191,34552,SEGUE
19191,36859,SEGUE
19191,41040,SEGUE
19191,42083,SEGUE
19192,24653,SEGUE
19192,25500,SEGUE
19192,28810,SEGUE
19192,36933,SEGUE
19193,48877,SEGUE
19194,35354,SEGUE
19194,41722,SEGUE
19195,40632,SEGUE
19196,28251,SEGUE
19196,34023,SEGUE
19196,37084,SEGUE
19197,34343,SEGUE
19198,32340,SEGUE
19198,39970,SEGUE
19199,41235,SEGUE
19199,48017,SEGUE
19199,49396,SEGUE
19200,21187,SEGUE
19200,21893,SEGUE
19200,26307,SEGUE
19201,29762,SEGUE
19201,34113,SEGUE
19201,41748,SEGUE
19201,41774,SEGUE
19204,30874,SEGUE
19204,36499,SEGUE
19205,25947,SEGUE
19205,32268,SEGUE
19205,40387,SEGUE
19206,24419,SEGUE
19206,31249,SEGUE
19206,37146,SEGUE
19206,45751,SEGUE
19207,20352,SEGUE
19207,28383,SEGUE
19207,47337,SEGUE
19207,47720,SEGUE
19207,48479,SEGUE
19208,33401,SEGUE
19208,42467,SEGUE
19209,35300,SEGUE
19209,45620,SEGUE
19209,46140,SEGUE
19210,25702,SEGUE
19210,39211,SEGUE
19211,37727,SEGUE
19211,43727,SEGUE
19211,45761,SEGUE
19212,22754,SEGUE
19212,23079,SEGUE
19212,26849,SEGUE
19212,29728,SEGUE
19212,30421,SEGUE
19212,38826,SEGUE
19213,20908,SEGUE
19213,28851,SEGUE
19213,39507,SEGUE
19213,46632,SEGUE
19214,21208,SEGUE
19214,24332,SEGUE
19214,26678,SEGUE
19214,35804,SEGUE
19214,35971,SEGUE
19214,38023,SEGUE
19214,39195,SEGUE
19214,46860,SEGUE
